1.084899E-6	2.230668E+0
1.078281E-6	2.649917E+0
1.071686E-6	3.069113E+0
1.065120E-6	3.488306E+0
1.058584E-6	3.907502E+0
1.052081E-6	4.326696E+0
1.045616E-6	4.745897E+0
1.039189E-6	5.165105E+0
1.032801E-6	5.584287E+0
1.026451E-6	6.003460E+0
1.020141E-6	6.422620E+0
1.013873E-6	6.841788E+0
1.007647E-6	7.260949E+0
1.001462E-6	7.680107E+0
9.953197E-7	8.099244E+0
9.892220E-7	8.518387E+0
9.831675E-7	8.937516E+0
9.771567E-7	9.356664E+0
9.711916E-7	9.775786E+0
9.652726E-7	1.019494E+1
9.593967E-7	1.061406E+1
9.535646E-7	1.103317E+1
9.477785E-7	1.145231E+1
9.420367E-7	1.187143E+1
9.363391E-7	1.229057E+1
9.306872E-7	1.270970E+1
9.250806E-7	1.312884E+1
9.195170E-7	1.354795E+1
9.139974E-7	1.396707E+1
9.085208E-7	1.438616E+1
9.030883E-7	1.480526E+1
8.977026E-7	1.522436E+1
8.923615E-7	1.564342E+1
8.870630E-7	1.606252E+1
8.818069E-7	1.648160E+1
8.765945E-7	1.690066E+1
8.714257E-7	1.731971E+1
8.662984E-7	1.773877E+1
8.612135E-7	1.815783E+1
8.561716E-7	1.857690E+1
8.511722E-7	1.899595E+1
8.462136E-7	1.941500E+1
8.412957E-7	1.983405E+1
8.364201E-7	2.025308E+1
8.315852E-7	2.067211E+1
8.267922E-7	2.109115E+1
8.220416E-7	2.151020E+1
8.173330E-7	2.192924E+1
8.126645E-7	2.234830E+1
8.080353E-7	2.276735E+1
8.034443E-7	2.318641E+1
7.988906E-7	2.360546E+1
7.943777E-7	2.402452E+1
7.899043E-7	2.444359E+1
7.854694E-7	2.486265E+1
7.810722E-7	2.528170E+1
7.767126E-7	2.570076E+1
7.723908E-7	2.611985E+1
7.681063E-7	2.653892E+1
7.638586E-7	2.695799E+1
7.596469E-7	2.737707E+1
7.554722E-7	2.779614E+1
7.513339E-7	2.821520E+1
7.472321E-7	2.863428E+1
7.431651E-7	2.905339E+1
7.391333E-7	2.947248E+1
7.351368E-7	2.989159E+1
7.311737E-7	3.031070E+1
7.272441E-7	3.072980E+1
7.233494E-7	3.114890E+1
7.194890E-7	3.156802E+1
7.156619E-7	3.198715E+1
7.118688E-7	3.240627E+1
7.081080E-7	3.282541E+1
7.043799E-7	3.324455E+1
7.006836E-7	3.366370E+1
6.970185E-7	3.408286E+1
6.933851E-7	3.450200E+1
6.897814E-7	3.492115E+1
6.862080E-7	3.534030E+1
6.826667E-7	3.575948E+1
6.791558E-7	3.617864E+1
6.756733E-7	3.659781E+1
6.722209E-7	3.701699E+1
6.687989E-7	3.743620E+1
6.654053E-7	3.785542E+1
6.620396E-7	3.827466E+1
6.587033E-7	3.869387E+1
6.553958E-7	3.911313E+1
6.521158E-7	3.953235E+1
6.488639E-7	3.995159E+1
6.456403E-7	4.037085E+1
6.424427E-7	4.079011E+1
6.392710E-7	4.120934E+1
6.361272E-7	4.162861E+1
6.330091E-7	4.204788E+1
6.299165E-7	4.246716E+1
6.268496E-7	4.288645E+1
6.238075E-7	4.330575E+1
6.207896E-7	4.372503E+1
6.177967E-7	4.414434E+1
6.148292E-7	4.456365E+1
6.118851E-7	4.498296E+1
6.089649E-7	4.540227E+1
6.060687E-7	4.582159E+1
6.031963E-7	4.624092E+1
6.003475E-7	4.666026E+1
5.975225E-7	4.707961E+1
5.947201E-7	4.749891E+1
5.919404E-7	4.791828E+1
5.891830E-7	4.833764E+1
5.864476E-7	4.875700E+1
5.837335E-7	4.917640E+1
5.810398E-7	4.959579E+1
5.783674E-7	5.001517E+1
5.757165E-7	5.043455E+1
5.730882E-7	5.085393E+1
5.704808E-7	5.127334E+1
5.678936E-7	5.169276E+1
5.653278E-7	5.211217E+1
5.627831E-7	5.253160E+1
5.602589E-7	5.295104E+1
5.577546E-7	5.337045E+1
5.552699E-7	5.378989E+1
5.528045E-7	5.420934E+1
5.503585E-7	5.462879E+1
5.479316E-7	5.504826E+1
5.455220E-7	5.546769E+1
5.431302E-7	5.588713E+1
5.407572E-7	5.630656E+1
5.384021E-7	5.672603E+1
5.360663E-7	5.714546E+1
5.337491E-7	5.756489E+1
5.314474E-7	5.798432E+1
5.291632E-7	5.840374E+1
5.268967E-7	5.882318E+1
5.246476E-7	5.924260E+1
5.224139E-7	5.966200E+1
5.201959E-7	6.008143E+1
5.179949E-7	6.050085E+1
5.158108E-7	6.092027E+1
5.136427E-7	6.133969E+1
5.114896E-7	6.175910E+1
5.093537E-7	6.217852E+1
5.072333E-7	6.259792E+1
5.051262E-7	6.301732E+1
5.030349E-7	6.343673E+1
5.009596E-7	6.385612E+1
4.988991E-7	6.427552E+1
4.968537E-7	6.469493E+1
4.948230E-7	6.511435E+1
4.928055E-7	6.553374E+1
4.908015E-7	6.595311E+1
4.888123E-7	6.637248E+1
4.868379E-7	6.679189E+1
4.848782E-7	6.721129E+1
4.829331E-7	6.763068E+1
4.810014E-7	6.805009E+1
4.790828E-7	6.846949E+1
4.771784E-7	6.888889E+1
4.752876E-7	6.930833E+1
4.734091E-7	6.972773E+1
4.715428E-7	7.014715E+1
4.696904E-7	7.056656E+1
4.678517E-7	7.098600E+1
4.660267E-7	7.140544E+1
4.642139E-7	7.182487E+1
4.624140E-7	7.224429E+1
4.606275E-7	7.266372E+1
4.588534E-7	7.308318E+1
4.570921E-7	7.350263E+1
4.553429E-7	7.392210E+1
4.536042E-7	7.434156E+1
4.518767E-7	7.476100E+1
4.501626E-7	7.518046E+1
4.484604E-7	7.559993E+1
4.467691E-7	7.601942E+1
4.450893E-7	7.643889E+1
4.434213E-7	7.685838E+1
4.417645E-7	7.727787E+1
4.401193E-7	7.769736E+1
4.384847E-7	7.811688E+1
4.368605E-7	7.853638E+1
4.352482E-7	7.895591E+1
4.336464E-7	7.937545E+1
4.320540E-7	7.979494E+1
4.304714E-7	8.021445E+1
4.288990E-7	8.063396E+1
4.273373E-7	8.105350E+1
4.257862E-7	8.147304E+1
4.242462E-7	8.189257E+1
4.227174E-7	8.231211E+1
4.211977E-7	8.273164E+1
4.196880E-7	8.315120E+1
4.181878E-7	8.357075E+1
4.166956E-7	8.399029E+1
4.152141E-7	8.440987E+1
4.137438E-7	8.482942E+1
4.122832E-7	8.524900E+1
4.108320E-7	8.566858E+1
4.093900E-7	8.608815E+1
4.079569E-7	8.650777E+1
4.065332E-7	8.692736E+1
4.051194E-7	8.734699E+1
4.037151E-7	8.776659E+1
4.023202E-7	8.818620E+1
4.009332E-7	8.860584E+1
3.995549E-7	8.902547E+1
3.981846E-7	8.944508E+1
3.968228E-7	8.986470E+1
3.954702E-7	9.028434E+1
3.941243E-7	9.070397E+1
3.927874E-7	9.112362E+1
3.914598E-7	9.154326E+1
3.901402E-7	9.196287E+1
3.888290E-7	9.238249E+1
3.875255E-7	9.280213E+1
3.862309E-7	9.322176E+1
3.849446E-7	9.364140E+1
3.836648E-7	9.406106E+1
3.823911E-7	9.448070E+1
3.811253E-7	9.490036E+1
3.798672E-7	9.532000E+1
3.786163E-7	9.573968E+1
3.773740E-7	9.615933E+1
3.761380E-7	9.657900E+1
3.749106E-7	9.699868E+1
3.736929E-7	9.741836E+1
3.724810E-7	9.783804E+1
3.712744E-7	9.825770E+1
3.700757E-7	9.867736E+1
3.688844E-7	9.909704E+1
3.676987E-7	9.951670E+1
3.665189E-7	9.993637E+1
3.653461E-7	1.003561E+2
3.641814E-7	1.007757E+2
3.630234E-7	1.011954E+2
3.618727E-7	1.016151E+2
3.607287E-7	1.020348E+2
3.595913E-7	1.024545E+2
3.584591E-7	1.028741E+2
3.573334E-7	1.032938E+2
3.562145E-7	1.037135E+2
3.551015E-7	1.041332E+2
3.539959E-7	1.045529E+2
3.528964E-7	1.049726E+2
3.518040E-7	1.053924E+2
3.507179E-7	1.058121E+2
3.496382E-7	1.062319E+2
3.485655E-7	1.066516E+2
3.474991E-7	1.070714E+2
3.464381E-7	1.074912E+2
3.453818E-7	1.079109E+2
3.443319E-7	1.083307E+2
3.432878E-7	1.087505E+2
3.422501E-7	1.091702E+2
3.412178E-7	1.095900E+2
3.401903E-7	1.100098E+2
3.391682E-7	1.104295E+2
3.381517E-7	1.108493E+2
3.371414E-7	1.112690E+2
3.361360E-7	1.116888E+2
3.351361E-7	1.121086E+2
3.341427E-7	1.125284E+2
3.331550E-7	1.129482E+2
3.321711E-7	1.133679E+2
3.311927E-7	1.137877E+2
3.302201E-7	1.142075E+2
3.292527E-7	1.146273E+2
3.282891E-7	1.150471E+2
3.273317E-7	1.154669E+2
3.263811E-7	1.158867E+2
3.254337E-7	1.163065E+2
3.244916E-7	1.167263E+2
3.235548E-7	1.171461E+2
3.226219E-7	1.175660E+2
3.216946E-7	1.179858E+2
3.207727E-7	1.184056E+2
3.198549E-7	1.188255E+2
3.189422E-7	1.192453E+2
3.180351E-7	1.196651E+2
3.171323E-7	1.200849E+2
3.162338E-7	1.205048E+2
3.153399E-7	1.209247E+2
3.144508E-7	1.213445E+2
3.135658E-7	1.217644E+2
3.126840E-7	1.221843E+2
3.118066E-7	1.226041E+2
3.109350E-7	1.230240E+2
3.100698E-7	1.234440E+2
3.092089E-7	1.238639E+2
3.083503E-7	1.242838E+2
3.074961E-7	1.247037E+2
3.066481E-7	1.251237E+2
3.058046E-7	1.255436E+2
3.049635E-7	1.259635E+2
3.041285E-7	1.263835E+2
3.032978E-7	1.268034E+2
3.024689E-7	1.272234E+2
3.016444E-7	1.276433E+2
3.008249E-7	1.280633E+2
3.000094E-7	1.284833E+2
2.991963E-7	1.289032E+2
2.983872E-7	1.293231E+2
2.975828E-7	1.297431E+2
2.967820E-7	1.301631E+2
2.959862E-7	1.305830E+2
2.951948E-7	1.310030E+2
2.944056E-7	1.314229E+2
2.936194E-7	1.318429E+2
2.928370E-7	1.322628E+2
2.920578E-7	1.326828E+2
2.912823E-7	1.331027E+2
2.905117E-7	1.335227E+2
2.897454E-7	1.339426E+2
2.889815E-7	1.343626E+2
2.882207E-7	1.347825E+2
2.874633E-7	1.352025E+2
2.867094E-7	1.356224E+2
2.859597E-7	1.360424E+2
2.852151E-7	1.364623E+2
2.844738E-7	1.368823E+2
2.837353E-7	1.373022E+2
2.830002E-7	1.377221E+2
2.822665E-7	1.381421E+2
2.815364E-7	1.385620E+2
2.808098E-7	1.389819E+2
2.800867E-7	1.394018E+2
2.793675E-7	1.398218E+2
2.786507E-7	1.402417E+2
2.779374E-7	1.406617E+2
2.772276E-7	1.410816E+2
2.765210E-7	1.415016E+2
2.758176E-7	1.419215E+2
2.751190E-7	1.423415E+2
2.744240E-7	1.427614E+2
2.737301E-7	1.431814E+2
2.730399E-7	1.436013E+2
2.723539E-7	1.440213E+2
2.716704E-7	1.444412E+2
2.709890E-7	1.448611E+2
2.703106E-7	1.452811E+2
2.696355E-7	1.457010E+2
2.689629E-7	1.461209E+2
2.682923E-7	1.465408E+2
2.676243E-7	1.469607E+2
2.669599E-7	1.473806E+2
2.662979E-7	1.478005E+2
2.656390E-7	1.482204E+2
2.649832E-7	1.486403E+2
2.643308E-7	1.490602E+2
2.636816E-7	1.494801E+2
2.630343E-7	1.499000E+2
2.623902E-7	1.503199E+2
2.617500E-7	1.507399E+2
2.611123E-7	1.511598E+2
2.604763E-7	1.515797E+2
2.598431E-7	1.519996E+2
2.592129E-7	1.524195E+2
2.585868E-7	1.528394E+2
2.579633E-7	1.532593E+2
2.573418E-7	1.536792E+2
2.567231E-7	1.540992E+2
2.561067E-7	1.545191E+2
2.554929E-7	1.549390E+2
2.548812E-7	1.553589E+2
2.542715E-7	1.557788E+2
2.536644E-7	1.561987E+2
2.530601E-7	1.566186E+2
2.524587E-7	1.570384E+2
2.518604E-7	1.574583E+2
2.512647E-7	1.578782E+2
2.506706E-7	1.582981E+2
2.500795E-7	1.587180E+2
2.494914E-7	1.591379E+2
2.489052E-7	1.595577E+2
2.483213E-7	1.599776E+2
2.477400E-7	1.603975E+2
2.471605E-7	1.608174E+2
2.465829E-7	1.612373E+2
2.460090E-7	1.616572E+2
2.454382E-7	1.620770E+2
2.448691E-7	1.624969E+2
2.443024E-7	1.629168E+2
2.437379E-7	1.633367E+2
2.431763E-7	1.637566E+2
2.426172E-7	1.641765E+2
2.420601E-7	1.645964E+2
2.415064E-7	1.650163E+2
2.409550E-7	1.654363E+2
2.404063E-7	1.658562E+2
2.398609E-7	1.662761E+2
2.393169E-7	1.666961E+2
2.387748E-7	1.671160E+2
2.382366E-7	1.675360E+2
2.377009E-7	1.679559E+2
2.371659E-7	1.683759E+2
2.366324E-7	1.687958E+2
2.361028E-7	1.692158E+2
2.355778E-7	1.696358E+2
2.350548E-7	1.700558E+2
2.345340E-7	1.704758E+2
2.340152E-7	1.708958E+2
2.334994E-7	1.713158E+2
2.329857E-7	1.717359E+2
2.324678E-7	1.726360E+2
2.319045E-7	1.730561E+2
2.313013E-7	1.734762E+2
